ff861a4280b0a2{"ppm": 420, "dt": "2020-11-25T20:06:24.511992"}
ff861a7280b09f{"ppm": 423, "dt": "2020-11-25T20:06:56.572338"}
ff861a4280b0a2{"ppm": 420, "dt": "2020-11-25T20:07:28.632620"}
ff861a2280b0a4{"ppm": 418, "dt": "2020-11-25T20:08:00.693151"}
ff861a1280b0a5{"ppm": 417, "dt": "2020-11-25T20:08:32.753683"}
ff861a0280b0a6{"ppm": 416, "dt": "2020-11-25T20:09:04.813703"}
ff861a3280b0a3{"ppm": 419, "dt": "2020-11-25T20:09:36.874361"}
ff861a1280b0a5{"ppm": 417, "dt": "2020-11-25T20:10:08.934930"}
ff861a1280c0a4{"ppm": 417, "dt": "2020-11-25T20:10:40.995950"}
ff861a3280c0a2{"ppm": 419, "dt": "2020-11-25T20:11:13.056389"}
ff861a5280c0a0{"ppm": 421, "dt": "2020-11-25T20:11:45.117381"}
ff861a1280c0a4{"ppm": 417, "dt": "2020-11-25T20:12:17.177999"}
ff861a1280c0a4{"ppm": 417, "dt": "2020-11-25T20:12:49.238083"}
ff861a0280c0a5{"ppm": 416, "dt": "2020-11-25T20:13:21.298503"}
ff8619e280c0a7{"ppm": 414, "dt": "2020-11-25T20:13:53.358588"}
ff861a3280c0a2{"ppm": 419, "dt": "2020-11-25T20:14:25.419495"}
ff861a9280c09c{"ppm": 425, "dt": "2020-11-25T20:14:57.480206"}
ff861a7280c09e{"ppm": 423, "dt": "2020-11-25T20:15:29.541158"}
ff861a5280c0a0{"ppm": 421, "dt": "2020-11-25T20:16:01.601173"}
ff861a6280c09f{"ppm": 422, "dt": "2020-11-25T20:16:33.662887"}
ff861a6280c09f{"ppm": 422, "dt": "2020-11-25T20:17:05.723498"}
ff861a7280c09e{"ppm": 423, "dt": "2020-11-25T20:17:37.783453"}
ff861a6280c09f{"ppm": 422, "dt": "2020-11-25T20:18:09.843635"}
ff861a3280c0a2{"ppm": 419, "dt": "2020-11-25T20:18:41.903605"}
ff8619d280c0a8{"ppm": 413, "dt": "2020-11-25T20:19:13.964164"}
ff8619b280c0aa{"ppm": 411, "dt": "2020-11-25T20:19:46.024391"}
ff86199280c0ac{"ppm": 409, "dt": "2020-11-25T20:20:18.084511"}
ff8619d280d0a7{"ppm": 413, "dt": "2020-11-25T20:20:50.145200"}
ff8619f280d0a5{"ppm": 415, "dt": "2020-11-25T20:21:22.205679"}
ff861a3280d0a1{"ppm": 419, "dt": "2020-11-25T20:21:54.266028"}
ff861a2280d0a2{"ppm": 418, "dt": "2020-11-25T20:22:26.326828"}
ff861a7280d09d{"ppm": 423, "dt": "2020-11-25T20:22:58.387158"}
ff861a6280d09e{"ppm": 422, "dt": "2020-11-25T20:23:30.447868"}
ff861a5280d09f{"ppm": 421, "dt": "2020-11-25T20:24:02.508220"}
ff861a6280d09e{"ppm": 422, "dt": "2020-11-25T20:24:34.568670"}
ff861a7280d09d{"ppm": 423, "dt": "2020-11-25T20:25:06.629304"}
ff861a7280d09d{"ppm": 423, "dt": "2020-11-25T20:25:38.689286"}
ff861ad280d097{"ppm": 429, "dt": "2020-11-25T20:26:10.749896"}
ff861aa280d09a{"ppm": 426, "dt": "2020-11-25T20:26:42.810090"}
ff861a7280d09d{"ppm": 423, "dt": "2020-11-25T20:27:14.870299"}
ff861a6280d09e{"ppm": 422, "dt": "2020-11-25T20:27:46.932319"}
ff861a6280d09e{"ppm": 422, "dt": "2020-11-25T20:28:18.993050"}
ff86199280d0ab{"ppm": 409, "dt": "2020-11-25T20:28:51.053013"}
ff8619b280d0a9{"ppm": 411, "dt": "2020-11-25T20:29:23.113725"}
ff8619c280d0a8{"ppm": 412, "dt": "2020-11-25T20:29:55.173585"}
ff8619e280d0a6{"ppm": 414, "dt": "2020-11-25T20:30:27.233876"}
ff861a5280e09e{"ppm": 421, "dt": "2020-11-25T20:30:59.294324"}
ff861a4280e09f{"ppm": 420, "dt": "2020-11-25T20:31:31.354980"}
ff8619f280e0a4{"ppm": 415, "dt": "2020-11-25T20:32:03.416512"}
ff8619f280e0a4{"ppm": 415, "dt": "2020-11-25T20:32:35.476761"}
ff8619e280e0a5{"ppm": 414, "dt": "2020-11-25T20:33:07.537160"}
ff8619c280e0a7{"ppm": 412, "dt": "2020-11-25T20:33:39.597618"}
ff861a0280e0a3{"ppm": 416, "dt": "2020-11-25T20:34:11.658624"}
ff8619b280e0a8{"ppm": 411, "dt": "2020-11-25T20:34:43.719328"}
ff86198280e0ab{"ppm": 408, "dt": "2020-11-25T20:35:15.779968"}
ff8619e280e0a5{"ppm": 414, "dt": "2020-11-25T20:35:47.840580"}
ff8619d280e0a6{"ppm": 413, "dt": "2020-11-25T20:36:19.901396"}
ff8619b280e0a8{"ppm": 411, "dt": "2020-11-25T20:36:51.961366"}
ff8619b280e0a8{"ppm": 411, "dt": "2020-11-25T20:37:24.021227"}
ff8619d280e0a6{"ppm": 413, "dt": "2020-11-25T20:37:56.082040"}
ff861a0280e0a3{"ppm": 416, "dt": "2020-11-25T20:38:28.142756"}
ff861a5280e09e{"ppm": 421, "dt": "2020-11-25T20:39:00.203192"}
ff861a2280e0a1{"ppm": 418, "dt": "2020-11-25T20:39:32.263115"}
ff861a6280e09d{"ppm": 422, "dt": "2020-11-25T20:40:04.323037"}
ff861a7280e09c{"ppm": 423, "dt": "2020-11-25T20:40:36.383784"}
ff861a0280f0a2{"ppm": 416, "dt": "2020-11-25T20:41:08.444182"}
ff8619c280f0a6{"ppm": 412, "dt": "2020-11-25T20:41:40.504761"}
ff8619a280f0a8{"ppm": 410, "dt": "2020-11-25T20:42:12.565346"}
ff8619b280f0a7{"ppm": 411, "dt": "2020-11-25T20:42:44.625949"}
ff861a4280f09e{"ppm": 420, "dt": "2020-11-25T20:43:16.686895"}
ff861a6280f09c{"ppm": 422, "dt": "2020-11-25T20:43:48.747086"}
ff861aa280f098{"ppm": 426, "dt": "2020-11-25T20:44:20.808019"}
ff861a5280f09d{"ppm": 421, "dt": "2020-11-25T20:44:52.868619"}
ff861ac280f096{"ppm": 428, "dt": "2020-11-25T20:45:24.929236"}
ff861ad280f095{"ppm": 429, "dt": "2020-11-25T20:45:56.989538"}
ff861ae280f094{"ppm": 430, "dt": "2020-11-25T20:46:29.049945"}
ff861a9280f099{"ppm": 425, "dt": "2020-11-25T20:47:01.109968"}
ff861a3280f09f{"ppm": 419, "dt": "2020-11-25T20:47:33.171628"}
ff861a8280f09a{"ppm": 424, "dt": "2020-11-25T20:48:05.232210"}
ff861a7280f09b{"ppm": 423, "dt": "2020-11-25T20:48:37.292503"}
ff861a6280f09c{"ppm": 422, "dt": "2020-11-25T20:49:09.353027"}
ff861a6280f09c{"ppm": 422, "dt": "2020-11-25T20:49:41.413247"}
ff861a5280f09d{"ppm": 421, "dt": "2020-11-25T20:50:13.473446"}
ff861a42801009d{"ppm": 420, "dt": "2020-11-25T20:50:45.533856"}
ff861a52801009c{"ppm": 421, "dt": "2020-11-25T20:51:17.594628"}
ff861aa28010097{"ppm": 426, "dt": "2020-11-25T20:51:49.655272"}
ff861a22801009f{"ppm": 418, "dt": "2020-11-25T20:52:21.715575"}
ff8619f280100a2{"ppm": 415, "dt": "2020-11-25T20:52:53.775825"}
ff861a22801009f{"ppm": 418, "dt": "2020-11-25T20:53:25.836618"}
ff861a1280100a0{"ppm": 417, "dt": "2020-11-25T20:53:57.886047"}
ff8619e280100a3{"ppm": 414, "dt": "2020-11-25T20:54:29.942700"}
ff8619c280100a5{"ppm": 412, "dt": "2020-11-25T20:55:02.003046"}
ff8619b280100a6{"ppm": 411, "dt": "2020-11-25T20:55:34.063121"}
ff8619d280100a4{"ppm": 413, "dt": "2020-11-25T20:56:06.123933"}
ff861a32801009e{"ppm": 419, "dt": "2020-11-25T20:56:38.183839"}
ff861a22801009f{"ppm": 418, "dt": "2020-11-25T20:57:10.244154"}
ff861a0280100a1{"ppm": 416, "dt": "2020-11-25T20:57:42.304779"}
ff861a1280100a0{"ppm": 417, "dt": "2020-11-25T20:58:14.365327"}
ff861a1280100a0{"ppm": 417, "dt": "2020-11-25T20:58:46.426038"}
ff861a32801009e{"ppm": 419, "dt": "2020-11-25T20:59:18.486838"}
ff861a22801009f{"ppm": 418, "dt": "2020-11-25T20:59:50.546957"}
ff861a32801009e{"ppm": 419, "dt": "2020-11-25T21:00:22.607557"}
ff861a12801109f{"ppm": 417, "dt": "2020-11-25T21:00:54.667577"}
ff861a62801109a{"ppm": 422, "dt": "2020-11-25T21:01:26.728583"}
ff861a62801109a{"ppm": 422, "dt": "2020-11-25T21:01:58.789184"}
ff861a62801109a{"ppm": 422, "dt": "2020-11-25T21:02:30.849826"}
ff861a32801109d{"ppm": 419, "dt": "2020-11-25T21:03:02.911685"}
ff861a32801109d{"ppm": 419, "dt": "2020-11-25T21:03:34.971790"}
ff861a32801109d{"ppm": 419, "dt": "2020-11-25T21:04:07.002360"}
ff861a42801109c{"ppm": 420, "dt": "2020-11-25T21:04:39.063159"}
ff861a52801109b{"ppm": 421, "dt": "2020-11-25T21:05:11.123471"}
ff8619e280110a2{"ppm": 414, "dt": "2020-11-25T21:05:43.183528"}
ff8619e280110a2{"ppm": 414, "dt": "2020-11-25T21:06:15.244071"}
ff8619a280110a6{"ppm": 410, "dt": "2020-11-25T21:06:47.304111"}
ff86195280110ab{"ppm": 405, "dt": "2020-11-25T21:07:19.364434"}
ff86191270110b0{"ppm": 401, "dt": "2020-11-25T21:07:51.424812"}
ff86193280110ad{"ppm": 403, "dt": "2020-11-25T21:08:23.484991"}
ff86197270110aa{"ppm": 407, "dt": "2020-11-25T21:08:55.545446"}
ff86197280110a9{"ppm": 407, "dt": "2020-11-25T21:09:27.605763"}
ff86197280110a9{"ppm": 407, "dt": "2020-11-25T21:09:59.666576"}
ff8619b280110a5{"ppm": 411, "dt": "2020-11-25T21:10:31.727223"}
ff8619b280120a4{"ppm": 411, "dt": "2020-11-25T21:11:03.787515"}
ff8619c280120a3{"ppm": 412, "dt": "2020-11-25T21:11:35.848445"}
ff86197280120a8{"ppm": 407, "dt": "2020-11-25T21:12:07.908511"}
ff86197280120a8{"ppm": 407, "dt": "2020-11-25T21:12:39.968825"}
ff8619d280120a2{"ppm": 413, "dt": "2020-11-25T21:13:12.028825"}
ff8619c280120a3{"ppm": 412, "dt": "2020-11-25T21:13:44.089564"}
ff8619e280120a1{"ppm": 414, "dt": "2020-11-25T21:14:16.150291"}
ff86197280120a8{"ppm": 407, "dt": "2020-11-25T21:14:48.210498"}
ff86195270120ab{"ppm": 405, "dt": "2020-11-25T21:15:20.270981"}
ff86191280120ae{"ppm": 401, "dt": "2020-11-25T21:15:52.331694"}
ff86195280120aa{"ppm": 405, "dt": "2020-11-25T21:16:24.392240"}
ff86199280120a6{"ppm": 409, "dt": "2020-11-25T21:16:56.453060"}
ff86196280120a9{"ppm": 406, "dt": "2020-11-25T21:17:28.513546"}
ff86199280120a6{"ppm": 409, "dt": "2020-11-25T21:18:00.550474"}
ff86197280120a8{"ppm": 407, "dt": "2020-11-25T21:18:32.612545"}
ff86199270120a7{"ppm": 409, "dt": "2020-11-25T21:19:04.672675"}
ff8619c280120a3{"ppm": 412, "dt": "2020-11-25T21:19:36.733036"}
ff8619d280120a2{"ppm": 413, "dt": "2020-11-25T21:20:08.793136"}
ff8619e280120a1{"ppm": 414, "dt": "2020-11-25T21:20:40.853361"}
ff8619d280130a1{"ppm": 413, "dt": "2020-11-25T21:21:12.913852"}
ff861a02801309e{"ppm": 416, "dt": "2020-11-25T21:21:44.974371"}
ff8619f2801309f{"ppm": 415, "dt": "2020-11-25T21:22:17.034746"}
ff86195280130a9{"ppm": 405, "dt": "2020-11-25T21:22:49.095323"}
ff86196270130a9{"ppm": 406, "dt": "2020-11-25T21:23:21.156028"}
ff86199270130a6{"ppm": 409, "dt": "2020-11-25T21:23:53.216558"}
ff8619b280130a3{"ppm": 411, "dt": "2020-11-25T21:24:25.276589"}
ff861a12701309e{"ppm": 417, "dt": "2020-11-25T21:24:57.336810"}
ff861a22801309c{"ppm": 418, "dt": "2020-11-25T21:25:29.396930"}
ff861aa28013094{"ppm": 426, "dt": "2020-11-25T21:26:01.457603"}
ff861a728013097{"ppm": 423, "dt": "2020-11-25T21:26:33.518608"}
ff861a52701309a{"ppm": 421, "dt": "2020-11-25T21:27:05.578648"}
ff861a628013098{"ppm": 422, "dt": "2020-11-25T21:27:37.638876"}
ff861a12801309d{"ppm": 417, "dt": "2020-11-25T21:28:09.698864"}
ff8619d280130a1{"ppm": 413, "dt": "2020-11-25T21:28:41.759348"}
ff8619f270130a0{"ppm": 415, "dt": "2020-11-25T21:29:13.820277"}
ff8619f2801309f{"ppm": 415, "dt": "2020-11-25T21:29:45.881201"}
ff8619c280130a2{"ppm": 412, "dt": "2020-11-25T21:30:17.941151"}
ff8619b280130a3{"ppm": 411, "dt": "2020-11-25T21:30:50.001173"}
ff86199270140a5{"ppm": 409, "dt": "2020-11-25T21:31:22.061882"}
ff86199270140a5{"ppm": 409, "dt": "2020-11-25T21:31:54.122196"}
ff86199270140a5{"ppm": 409, "dt": "2020-11-25T21:32:26.183147"}
ff8619d270140a1{"ppm": 413, "dt": "2020-11-25T21:32:58.243484"}
ff86199280140a4{"ppm": 409, "dt": "2020-11-25T21:33:30.303564"}
ff8619b270140a3{"ppm": 411, "dt": "2020-11-25T21:34:02.365768"}
ff8619b270140a3{"ppm": 411, "dt": "2020-11-25T21:34:34.426245"}
ff8619b270140a3{"ppm": 411, "dt": "2020-11-25T21:35:06.486698"}
ff8619a280140a3{"ppm": 410, "dt": "2020-11-25T21:35:38.547000"}
ff86192270140ac{"ppm": 402, "dt": "2020-11-25T21:36:10.590652"}
ff86190280140ad{"ppm": 400, "dt": "2020-11-25T21:36:42.652538"}
ff86193270140ab{"ppm": 403, "dt": "2020-11-25T21:37:14.713118"}
ff86198270140a6{"ppm": 408, "dt": "2020-11-25T21:37:46.773266"}
ff86198270140a6{"ppm": 408, "dt": "2020-11-25T21:38:18.833731"}
ff86198270140a6{"ppm": 408, "dt": "2020-11-25T21:38:50.894068"}
ff86197270140a7{"ppm": 407, "dt": "2020-11-25T21:39:22.954439"}
ff86196270140a8{"ppm": 406, "dt": "2020-11-25T21:39:55.014553"}
ff8619b270140a3{"ppm": 411, "dt": "2020-11-25T21:40:27.075035"}
ff8619a270140a4{"ppm": 410, "dt": "2020-11-25T21:40:59.135883"}
ff86192270150ab{"ppm": 402, "dt": "2020-11-25T21:41:31.196991"}
ff86193270150aa{"ppm": 403, "dt": "2020-11-25T21:42:03.257545"}
ff86195270150a8{"ppm": 405, "dt": "2020-11-25T21:42:35.317687"}
ff86196270150a7{"ppm": 406, "dt": "2020-11-25T21:43:07.378655"}
ff86197270150a6{"ppm": 407, "dt": "2020-11-25T21:43:39.439519"}
ff86192270150ab{"ppm": 402, "dt": "2020-11-25T21:44:11.499693"}
ff86193270150aa{"ppm": 403, "dt": "2020-11-25T21:44:43.560551"}
ff86196270150a7{"ppm": 406, "dt": "2020-11-25T21:45:15.621157"}
ff86193270150aa{"ppm": 403, "dt": "2020-11-25T21:45:47.681955"}
ff86192270150ab{"ppm": 402, "dt": "2020-11-25T21:46:19.741914"}
ff86197270150a6{"ppm": 407, "dt": "2020-11-25T21:46:51.801991"}
ff86195270150a8{"ppm": 405, "dt": "2020-11-25T21:47:23.862758"}
ff86194270150a9{"ppm": 404, "dt": "2020-11-25T21:47:55.923000"}
ff86194270150a9{"ppm": 404, "dt": "2020-11-25T21:48:27.983158"}
ff86192270150ab{"ppm": 402, "dt": "2020-11-25T21:49:00.043534"}
ff86195270150a8{"ppm": 405, "dt": "2020-11-25T21:49:32.105437"}
ff86198270150a5{"ppm": 408, "dt": "2020-11-25T21:50:04.165723"}
ff8619a270150a3{"ppm": 410, "dt": "2020-11-25T21:50:36.225959"}
ff8619b270160a1{"ppm": 411, "dt": "2020-11-25T21:51:08.286076"}
ff86199270160a3{"ppm": 409, "dt": "2020-11-25T21:51:40.346405"}
ff86194270160a8{"ppm": 404, "dt": "2020-11-25T21:52:12.406550"}
ff86192270160aa{"ppm": 402, "dt": "2020-11-25T21:52:44.466830"}
ff86198270160a4{"ppm": 408, "dt": "2020-11-25T21:53:16.527475"}
ff86195270160a7{"ppm": 405, "dt": "2020-11-25T21:53:48.588169"}
ff86192270160aa{"ppm": 402, "dt": "2020-11-25T21:54:20.648389"}
ff86192270160aa{"ppm": 402, "dt": "2020-11-25T21:54:52.708775"}
ff86192270160aa{"ppm": 402, "dt": "2020-11-25T21:55:24.769743"}
ff86195270160a7{"ppm": 405, "dt": "2020-11-25T21:55:56.830684"}
ff86196270160a6{"ppm": 406, "dt": "2020-11-25T21:56:28.890633"}
ff86193270160a9{"ppm": 403, "dt": "2020-11-25T21:57:00.951336"}
ff86196270160a6{"ppm": 406, "dt": "2020-11-25T21:57:33.011590"}
ff86195270160a7{"ppm": 405, "dt": "2020-11-25T21:58:05.072013"}
ff86197270160a5{"ppm": 407, "dt": "2020-11-25T21:58:37.131870"}
ff86193270160a9{"ppm": 403, "dt": "2020-11-25T21:59:09.191792"}
ff86194270160a8{"ppm": 404, "dt": "2020-11-25T21:59:41.252035"}
ff86198270160a4{"ppm": 408, "dt": "2020-11-25T22:00:13.312175"}
ff86198270160a4{"ppm": 408, "dt": "2020-11-25T22:00:45.372683"}
ff86195270170a6{"ppm": 405, "dt": "2020-11-25T22:01:17.432885"}
ff86194270170a7{"ppm": 404, "dt": "2020-11-25T22:01:49.493114"}
ff86198270170a3{"ppm": 408, "dt": "2020-11-25T22:02:21.553056"}
ff8619a270170a1{"ppm": 410, "dt": "2020-11-25T22:02:53.613820"}
ff8619b270170a0{"ppm": 411, "dt": "2020-11-25T22:03:25.674195"}
ff8619b270170a0{"ppm": 411, "dt": "2020-11-25T22:03:57.713303"}
ff86197270170a4{"ppm": 407, "dt": "2020-11-25T22:04:29.773810"}
ff86196270170a5{"ppm": 406, "dt": "2020-11-25T22:05:01.835236"}
ff86194270170a7{"ppm": 404, "dt": "2020-11-25T22:05:33.895825"}
ff86197270170a4{"ppm": 407, "dt": "2020-11-25T22:06:05.956143"}
ff86196270170a5{"ppm": 406, "dt": "2020-11-25T22:06:38.016703"}
ff86192270170a9{"ppm": 402, "dt": "2020-11-25T22:07:10.077490"}
ff86190270170ab{"ppm": 400, "dt": "2020-11-25T22:07:42.138439"}
ff8618f270170ac{"ppm": 399, "dt": "2020-11-25T22:08:14.199286"}
ff86192270170a9{"ppm": 402, "dt": "2020-11-25T22:08:46.259876"}
ff8618f270170ac{"ppm": 399, "dt": "2020-11-25T22:09:18.319873"}
ff8618f270170ac{"ppm": 399, "dt": "2020-11-25T22:09:50.380200"}
ff8618f270170ac{"ppm": 399, "dt": "2020-11-25T22:10:22.440956"}
ff86191270170aa{"ppm": 401, "dt": "2020-11-25T22:10:54.501453"}
ff86190270180aa{"ppm": 400, "dt": "2020-11-25T22:11:26.537015"}
ff86190270180aa{"ppm": 400, "dt": "2020-11-25T22:11:58.597216"}
ff86193270180a7{"ppm": 403, "dt": "2020-11-25T22:12:30.658138"}
ff86192270180a8{"ppm": 402, "dt": "2020-11-25T22:13:02.718678"}
ff86194270180a6{"ppm": 404, "dt": "2020-11-25T22:13:34.779414"}
ff86190270180aa{"ppm": 400, "dt": "2020-11-25T22:14:06.840092"}
ff8618f270180ab{"ppm": 399, "dt": "2020-11-25T22:14:38.900734"}
ff8618f270180ab{"ppm": 399, "dt": "2020-11-25T22:15:10.961195"}
ff8618f270180ab{"ppm": 399, "dt": "2020-11-25T22:15:43.021528"}
ff86191270180a9{"ppm": 401, "dt": "2020-11-25T22:16:15.081576"}
ff86198270180a2{"ppm": 408, "dt": "2020-11-25T22:16:47.141602"}
ff86196270180a4{"ppm": 406, "dt": "2020-11-25T22:17:19.202066"}
ff86193270180a7{"ppm": 403, "dt": "2020-11-25T22:17:51.262810"}
ff86191270180a9{"ppm": 401, "dt": "2020-11-25T22:18:23.323591"}
ff86191270180a9{"ppm": 401, "dt": "2020-11-25T22:18:55.384041"}
ff86192270180a8{"ppm": 402, "dt": "2020-11-25T22:19:27.444569"}
ff86195270180a5{"ppm": 405, "dt": "2020-11-25T22:19:59.505325"}
ff86194270180a6{"ppm": 404, "dt": "2020-11-25T22:20:31.561652"}
ff86194270180a6{"ppm": 404, "dt": "2020-11-25T22:21:03.622434"}
ff86191270190a8{"ppm": 401, "dt": "2020-11-25T22:21:35.682859"}
ff86194270190a5{"ppm": 404, "dt": "2020-11-25T22:22:07.742962"}
ff86192270190a7{"ppm": 402, "dt": "2020-11-25T22:22:39.780093"}
ff8618f270190aa{"ppm": 399, "dt": "2020-11-25T22:23:11.840746"}
ff86195270190a4{"ppm": 405, "dt": "2020-11-25T22:23:43.901460"}
ff86192270190a7{"ppm": 402, "dt": "2020-11-25T22:24:15.961942"}
ff86191270190a8{"ppm": 401, "dt": "2020-11-25T22:24:48.021827"}
ff86191270190a8{"ppm": 401, "dt": "2020-11-25T22:25:20.082241"}
ff86191270190a8{"ppm": 401, "dt": "2020-11-25T22:25:52.143358"}
ff8618f270190aa{"ppm": 399, "dt": "2020-11-25T22:26:24.203801"}
ff86192270190a7{"ppm": 402, "dt": "2020-11-25T22:26:56.265127"}
ff86193270190a6{"ppm": 403, "dt": "2020-11-25T22:27:28.326530"}
ff8618f270190aa{"ppm": 399, "dt": "2020-11-25T22:28:00.387228"}
ff8618f270190aa{"ppm": 399, "dt": "2020-11-25T22:28:32.447902"}
ff8618f270190aa{"ppm": 399, "dt": "2020-11-25T22:29:04.509396"}
ff86190270190a9{"ppm": 400, "dt": "2020-11-25T22:29:36.570692"}
ff86191270190a8{"ppm": 401, "dt": "2020-11-25T22:30:08.631464"}
ff86191270190a8{"ppm": 401, "dt": "2020-11-25T22:30:40.692420"}
ff86192270190a7{"ppm": 402, "dt": "2020-11-25T22:31:12.753272"}
ff861952701a0a3{"ppm": 405, "dt": "2020-11-25T22:31:44.814066"}
ff861912701a0a7{"ppm": 401, "dt": "2020-11-25T22:32:16.875563"}
ff8618f2701a0a9{"ppm": 399, "dt": "2020-11-25T22:32:48.936730"}
ff861932701a0a5{"ppm": 403, "dt": "2020-11-25T22:33:20.997330"}
ff861932701a0a5{"ppm": 403, "dt": "2020-11-25T22:33:53.058552"}
ff8619d2701a09b{"ppm": 413, "dt": "2020-11-25T22:34:25.119473"}
ff8619e2701a09a{"ppm": 414, "dt": "2020-11-25T22:34:57.180199"}
ff861972701a0a1{"ppm": 407, "dt": "2020-11-25T22:35:29.240308"}
ff861962701a0a2{"ppm": 406, "dt": "2020-11-25T22:36:01.302597"}
ff861952701a0a3{"ppm": 405, "dt": "2020-11-25T22:36:33.363437"}
ff861942701a0a4{"ppm": 404, "dt": "2020-11-25T22:37:05.424060"}
ff861982701a0a0{"ppm": 408, "dt": "2020-11-25T22:37:37.484073"}
ff861962701a0a2{"ppm": 406, "dt": "2020-11-25T22:38:09.544077"}
ff8619a2701a09e{"ppm": 410, "dt": "2020-11-25T22:38:41.604010"}
ff8619a2701a09e{"ppm": 410, "dt": "2020-11-25T22:39:13.663945"}
ff8619c2701a09c{"ppm": 412, "dt": "2020-11-25T22:39:45.696870"}
ff861972701a0a1{"ppm": 407, "dt": "2020-11-25T22:40:17.757166"}
ff8618f2701a0a9{"ppm": 399, "dt": "2020-11-25T22:40:49.817223"}
ff8618f2701a0a9{"ppm": 399, "dt": "2020-11-25T22:41:21.877362"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:41:53.938017"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:42:25.998360"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:42:58.059313"}
ff861952701b0a2{"ppm": 405, "dt": "2020-11-25T22:43:30.120279"}
ff861952701b0a2{"ppm": 405, "dt": "2020-11-25T22:44:02.181163"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:44:34.241985"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:45:06.303678"}
ff861912701b0a6{"ppm": 401, "dt": "2020-11-25T22:45:38.363946"}
ff861912701b0a6{"ppm": 401, "dt": "2020-11-25T22:46:10.424607"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:46:42.485361"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:47:14.545716"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:47:46.606117"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:48:18.666701"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:48:50.727465"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:49:22.788429"}
ff8618f2701b0a8{"ppm": 399, "dt": "2020-11-25T22:49:54.849127"}
ff861972701b0a0{"ppm": 407, "dt": "2020-11-25T22:50:26.909759"}
ff861922701b0a5{"ppm": 402, "dt": "2020-11-25T22:50:58.969777"}
ff8618f2701c0a7{"ppm": 399, "dt": "2020-11-25T22:51:31.031910"}
ff861922701c0a4{"ppm": 402, "dt": "2020-11-25T22:52:03.092247"}
ff861912701c0a5{"ppm": 401, "dt": "2020-11-25T22:52:35.153203"}
ff8618f2701c0a7{"ppm": 399, "dt": "2020-11-25T22:53:07.213392"}
ff8618f2701c0a7{"ppm": 399, "dt": "2020-11-25T22:53:39.273347"}
ff8618f2701c0a7{"ppm": 399, "dt": "2020-11-25T22:54:11.333544"}
ff8618f2701c0a7{"ppm": 399, "dt": "2020-11-25T22:54:43.393886"}
ff8618f2701c0a7{"ppm": 399, "dt": "2020-11-25T22:55:15.453932"}
ff8618f2701c0a7{"ppm": 399, "dt": "2020-11-25T22:55:47.514138"}
ff8618f2701c0a7{"ppm": 399, "dt": "2020-11-25T22:56:19.574049"}
ff8618f2701c0a7{"ppm": 399, "dt": "2020-11-25T22:56:51.634007"}
ff8618f2701c0a7{"ppm": 399, "dt": "2020-11-25T22:57:23.693925"}
ff861902701c0a6{"ppm": 400, "dt": "2020-11-25T22:57:55.753886"}
ff861922701c0a4{"ppm": 402, "dt": "2020-11-25T22:58:27.814336"}
ff861972701c09f{"ppm": 407, "dt": "2020-11-25T22:58:59.874717"}
ff8619c2701c09a{"ppm": 412, "dt": "2020-11-25T22:59:31.935430"}
ff8619c2701c09a{"ppm": 412, "dt": "2020-11-25T23:00:03.988015"}
ff861942701c0a2{"ppm": 404, "dt": "2020-11-25T23:00:36.048129"}
ff861932701c0a3{"ppm": 403, "dt": "2020-11-25T23:01:08.108959"}
ff861922701d0a3{"ppm": 402, "dt": "2020-11-25T23:01:40.169527"}
ff861952701d0a0{"ppm": 405, "dt": "2020-11-25T23:02:12.230071"}
ff8618f2701d0a6{"ppm": 399, "dt": "2020-11-25T23:02:44.290139"}
ff8618f2701d0a6{"ppm": 399, "dt": "2020-11-25T23:03:16.350536"}
ff8618f2701d0a6{"ppm": 399, "dt": "2020-11-25T23:03:48.410725"}
ff8618f2701d0a6{"ppm": 399, "dt": "2020-11-25T23:04:20.470735"}
ff8618f2701d0a6{"ppm": 399, "dt": "2020-11-25T23:04:52.531729"}
ff8618f2701d0a6{"ppm": 399, "dt": "2020-11-25T23:05:24.592432"}
ff8618f2701d0a6{"ppm": 399, "dt": "2020-11-25T23:05:56.652512"}
ff8618f2701d0a6{"ppm": 399, "dt": "2020-11-25T23:06:28.712847"}
ff861972701d09e{"ppm": 407, "dt": "2020-11-25T23:07:00.775026"}
ff8619b2701d09a{"ppm": 411, "dt": "2020-11-25T23:07:32.835166"}
ff8619c2701d099{"ppm": 412, "dt": "2020-11-25T23:08:04.889282"}
ff861982701d09d{"ppm": 408, "dt": "2020-11-25T23:08:36.949478"}
